f,g
23.0682604,113.3825896
23.0682607,113.3825893
23.068261,113.3825889
23.0682613,113.3825885
23.0682616,113.3825882
23.0682619,113.3825877
23.0682622,113.3825873
23.0682626,113.3825869
23.0682629,113.3825865
23.0682632,113.3825861
23.0682636,113.3825858
23.0682639,113.3825854
23.0682642,113.382585
23.0682646,113.3825846
23.0682649,113.3825843
23.0682652,113.3825839
23.0682656,113.3825835
23.0682659,113.3825832
23.0682662,113.3825828
23.0682666,113.3825824
23.0682669,113.3825821
23.0682673,113.3825817
23.0682676,113.3825813
23.068268,113.3825809
23.0682684,113.3825806
23.0682687,113.3825802
23.0682691,113.3825797
23.0682695,113.3825793
23.0682698,113.3825789
23.0682702,113.3825785
23.0682706,113.3825782
23.068271,113.3825778
23.0682714,113.3825774
23.0682718,113.382577
23.0682721,113.3825766
23.0682725,113.3825763
23.0682729,113.3825759
23.0682733,113.3825755
23.0682737,113.3825751
23.0682741,113.3825748
23.0682745,113.3825744
23.0682749,113.382574
23.0682753,113.3825737
23.0682758,113.3825733
23.0682762,113.3825729
23.0682767,113.3825725
23.0682771,113.3825721
23.0682776,113.3825717
23.068278,113.3825712
23.0682785,113.3825708
23.068279,113.3825705
23.0682794,113.3825701
23.0682799,113.3825697
23.0682804,113.3825693
23.0682809,113.3825689
23.0682814,113.3825685
23.0682819,113.3825681
23.0682824,113.3825677
23.0682829,113.3825673
23.0682834,113.3825669
23.068284,113.3825665
23.0682845,113.3825661
23.068285,113.3825657
23.0682856,113.3825653
23.0682862,113.3825649
23.0682867,113.3825645
23.0682873,113.3825641
23.0682879,113.3825637
23.0682885,113.3825633
23.0682891,113.3825629
23.0682897,113.3825625
23.0682904,113.3825621
23.068291,113.3825617
23.0682916,113.3825613
23.0682923,113.3825608
23.068293,113.3825604
23.0682936,113.38256
23.0682943,113.3825596
23.068295,113.3825592
23.0682957,113.3825589
23.0682964,113.3825585
23.0682971,113.3825581
23.0682979,113.3825577
23.0682986,113.3825573
23.0682993,113.3825569
23.0683001,113.3825565
23.0683008,113.3825561
23.0683016,113.3825558
23.0683023,113.3825554
23.0683031,113.382555
23.0683038,113.3825546
23.0683046,113.3825543
23.0683053,113.3825539
23.0683061,113.3825536
23.0683069,113.3825532
23.0683077,113.3825529
23.0683085,113.3825526
23.0683092,113.3825522
23.06831,113.3825519
23.0683108,113.3825516
23.0683116,113.3825513
23.0683124,113.382551
23.0683132,113.3825507
23.068314,113.3825505
23.0683148,113.3825502
23.0683156,113.3825499
23.0683164,113.3825496
23.0683172,113.3825494
23.0683181,113.3825491
23.0683189,113.3825489
23.0683197,113.3825487
23.0683205,113.3825485
23.0683213,113.3825483
23.0683221,113.3825481
23.0683229,113.382548
23.0683237,113.3825479
23.0683245,113.3825477
23.0683254,113.3825476
23.0683262,113.3825475
23.068327,113.3825474
23.0683278,113.3825473
23.0683286,113.3825473
23.0683294,113.3825472
23.0683302,113.3825472
23.068331,113.3825472
23.0683319,113.3825471
23.0683327,113.382547
23.0683335,113.382547
23.0683343,113.3825469
23.0683351,113.3825469
23.0683359,113.382547
23.0683367,113.382547
23.0683376,113.3825471
23.0683384,113.3825472
23.0683392,113.3825473
23.06834,113.3825474
23.0683408,113.3825476
23.0683416,113.3825477
23.0683424,113.3825479
23.0683432,113.382548
23.068344,113.3825482
23.0683448,113.3825484
23.0683455,113.3825486
23.0683463,113.3825489
23.0683471,113.3825491
23.0683479,113.3825493
23.0683487,113.3825495
23.0683494,113.3825498
23.0683502,113.38255
23.068351,113.3825503
23.0683517,113.3825506
23.0683525,113.3825509
23.0683532,113.3825513
23.068354,113.3825517
23.0683547,113.382552
23.0683554,113.3825524
23.0683562,113.3825528
23.0683569,113.3825532
23.0683576,113.3825537
23.0683583,113.3825541
23.068359,113.3825546
23.0683597,113.382555
23.0683604,113.3825555
23.068361,113.382556
23.0683617,113.3825565
23.0683624,113.382557
23.0683631,113.3825575
23.0683637,113.382558
23.0683644,113.3825585
23.068365,113.3825591
23.0683656,113.3825596
23.0683662,113.3825602
23.0683668,113.3825608
23.0683674,113.3825614
23.068368,113.382562
23.0683685,113.3825626
23.0683691,113.3825633
23.0683696,113.3825639
23.0683701,113.3825646
23.0683706,113.3825652
23.0683712,113.3825659
23.0683716,113.3825666
23.0683721,113.3825672
23.0683726,113.3825679
23.068373,113.3825687
23.0683735,113.3825694
23.0683739,113.3825701
23.0683743,113.3825709
23.0683747,113.3825717
23.0683751,113.3825724
23.0683754,113.3825732
23.0683758,113.3825739
23.0683762,113.3825747
23.0683765,113.3825755
23.0683769,113.3825763
23.0683772,113.382577
23.0683775,113.3825778
23.0683778,113.3825786
23.0683781,113.3825794
23.0683783,113.3825802
23.0683786,113.382581
23.0683788,113.3825818
23.0683791,113.3825826
23.0683793,113.3825835
23.0683795,113.3825843
23.0683796,113.3825851
23.0683798,113.382586
23.0683799,113.3825869
23.06838,113.3825878
23.0683801,113.3825886
23.0683802,113.3825895
23.0683803,113.3825903
23.0683804,113.3825911
23.0683805,113.382592
23.0683805,113.3825928
23.0683806,113.3825937
23.0683806,113.3825945
23.0683806,113.3825953
23.0683806,113.3825962
23.0683806,113.382597
23.0683806,113.3825979
23.0683806,113.3825987
23.0683805,113.3825996
23.0683804,113.3826004
23.0683803,113.3826013
23.0683802,113.3826021
23.0683801,113.382603
23.0683799,113.3826039
23.0683797,113.3826048
23.0683795,113.3826057
23.0683794,113.3826065
23.0683792,113.3826073
23.068379,113.3826081
23.0683788,113.382609
23.0683786,113.3826098
23.0683783,113.3826106
23.0683781,113.3826114
23.0683778,113.3826122
23.0683775,113.382613
23.0683772,113.3826138
23.0683769,113.3826146
23.0683766,113.3826153
23.0683763,113.3826161
23.068376,113.3826169
23.0683756,113.3826176
23.0683752,113.3826184
23.0683747,113.3826192
23.0683743,113.3826199
23.0683738,113.3826207
23.0683734,113.3826214
23.068373,113.3826221
23.0683725,113.3826228
23.0683721,113.3826235
23.0683716,113.3826242
23.0683711,113.3826249
23.0683706,113.3826255
23.0683701,113.3826262
23.0683696,113.3826268
23.0683691,113.3826274
23.0683686,113.3826281
23.0683681,113.3826287
23.0683675,113.3826293
23.068367,113.3826298
23.0683664,113.3826304
23.0683658,113.382631
23.0683652,113.3826316
23.0683645,113.3826321
23.0683638,113.3826327
23.0683632,113.3826332
23.0683625,113.3826337
23.0683619,113.3826342
23.0683612,113.3826347
23.0683606,113.3826352
23.0683599,113.3826356
23.0683593,113.3826361
23.0683586,113.3826365
23.0683579,113.3826369
23.0683573,113.3826373
23.0683566,113.3826377
23.0683559,113.3826381
23.0683552,113.3826384
23.0683545,113.3826388
23.0683538,113.3826391
23.0683531,113.3826394
23.0683523,113.3826397
23.0683515,113.38264
23.0683507,113.3826402
23.0683499,113.3826404
23.0683491,113.3826406
23.0683483,113.3826408
23.0683476,113.382641
23.0683468,113.3826412
23.0683461,113.3826414
23.0683453,113.3826416
23.0683446,113.3826417
23.0683438,113.3826418
23.0683431,113.382642
23.0683423,113.3826421
23.0683416,113.3826422
23.0683408,113.3826422
23.0683401,113.3826423
23.0683393,113.3826424
23.0683386,113.3826424
23.0683378,113.3826424
23.068337,113.3826424
23.0683362,113.3826423
23.0683353,113.3826422
23.0683345,113.3826422
23.0683336,113.382642
23.0683328,113.3826419
23.068332,113.3826418
23.0683313,113.3826417
23.0683305,113.3826416
23.0683298,113.3826415
23.068329,113.3826413
23.0683283,113.3826412
23.0683276,113.382641
23.0683268,113.3826408
23.0683261,113.3826406
23.0683254,113.3826403
23.0683247,113.3826401
23.068324,113.3826399
23.0683232,113.3826396
23.0683225,113.3826393
23.0683218,113.382639
23.068321,113.3826386
23.0683202,113.3826383
23.0683194,113.3826379
23.0683187,113.3826375
23.0683179,113.3826371
23.0683172,113.3826367
23.0683166,113.3826363
23.0683159,113.3826359
23.0683153,113.3826355
23.0683146,113.382635
23.068314,113.3826346
23.0683134,113.3826341
23.0683127,113.3826337
23.0683121,113.3826332
23.0683115,113.3826327
23.0683109,113.3826322
23.0683104,113.3826317
23.0683098,113.3826312
23.0683092,113.3826307
23.0683086,113.3826301
23.068308,113.3826295
23.0683074,113.3826289
23.0683068,113.3826282
23.0683062,113.3826276
23.0683057,113.3826269
23.0683052,113.3826263
23.0683047,113.3826257
23.0683042,113.3826251
23.0683037,113.3826245
23.0683032,113.3826238
23.0683028,113.3826232
23.0683024,113.3826225
23.0683019,113.3826218
23.0683015,113.3826212
23.0683011,113.3826205
23.0683007,113.3826198
23.0683003,113.3826191
23.0683,113.3826184
23.0682996,113.3826177
23.0682993,113.382617
23.0682989,113.3826162
23.0682986,113.3826154
23.0682983,113.3826146
23.068298,113.3826138
23.0682977,113.382613
23.0682975,113.3826123
23.0682972,113.3826115
23.068297,113.3826108
23.0682967,113.38261
23.0682965,113.3826093
23.0682963,113.3826085
23.0682961,113.3826077
23.0682959,113.382607
23.0682958,113.3826062
23.0682956,113.3826054
23.0682955,113.3826047
23.0682954,113.3826039
23.0682952,113.3826031
23.0682951,113.3826023
23.0682951,113.3826015
23.068295,113.3826006
23.068295,113.3825997
23.068295,113.3825988
23.068295,113.3825979
23.068295,113.382597
23.068295,113.3825962
23.068295,113.3825953
23.0682951,113.3825945
23.0682951,113.3825937
23.0682952,113.3825929
23.0682953,113.382592
23.0682954,113.3825912
23.0682955,113.3825904
23.0682956,113.3825896
23.0682957,113.3825888
23.0682959,113.382588
23.0682961,113.3825872
23.0682962,113.3825865
23.0682964,113.3825857
23.0682966,113.3825849
23.0682969,113.382584
23.0682972,113.3825832
23.0682975,113.3825824
23.0682978,113.3825815
23.0682981,113.3825807
23.0682983,113.38258
23.0682986,113.3825793
23.0682989,113.3825786
23.0682993,113.3825779
23.0682996,113.3825772
23.0682999,113.3825765
23.0683003,113.3825758
23.0683006,113.3825751
23.068301,113.3825744
23.0683014,113.3825738
23.0683017,113.3825731
23.0683021,113.3825725
23.0683025,113.3825719
23.068303,113.3825713
23.0683034,113.3825706
23.0683039,113.3825699
23.0683044,113.3825692
23.0683049,113.3825685
23.0683055,113.3825679
23.068306,113.3825672
23.0683065,113.3825667
23.068307,113.3825661
23.0683075,113.3825656
23.068308,113.3825651
23.0683085,113.3825645
23.0683091,113.382564
23.0683096,113.3825636
23.0683101,113.3825631
23.0683107,113.3825626
23.0683112,113.3825622
23.0683118,113.3825617
23.0683124,113.3825613
23.0683129,113.3825609
23.0683135,113.3825605
23.0683141,113.38256
23.0683148,113.3825596
23.0683155,113.3825592
23.0683162,113.3825588
23.0683168,113.3825584
23.0683175,113.382558
23.0683181,113.3825577
23.0683188,113.3825574
23.0683194,113.3825571
23.06832,113.3825568
23.0683207,113.3825565
23.0683213,113.3825563
23.0683219,113.382556
23.0683226,113.3825558
23.0683232,113.3825556
23.0683238,113.3825554
23.0683244,113.3825552
23.068325,113.3825551
23.0683257,113.3825549
23.0683263,113.3825547
23.0683269,113.3825546
23.0683276,113.3825545
23.0683283,113.3825543
23.068329,113.3825542
23.0683297,113.3825541
23.0683304,113.382554
23.068331,113.382554
23.0683316,113.3825539
23.0683322,113.3825538
23.0683329,113.3825538
23.0683335,113.3825537
23.0683341,113.3825537
23.0683347,113.3825537
23.0683353,113.3825537
23.068336,113.3825537
23.0683366,113.3825537
23.0683372,113.3825537
23.0683378,113.3825538
23.0683384,113.3825538
23.0683391,113.3825539
23.0683397,113.382554
23.0683404,113.3825541
23.0683412,113.3825542
23.0683419,113.3825544
23.0683426,113.3825546
23.0683433,113.3825547
23.0683439,113.3825549
23.0683445,113.382555
23.0683451,113.3825552
23.0683458,113.3825553
23.0683464,113.3825555
23.068347,113.3825557
23.0683477,113.3825559
23.0683483,113.3825561
23.0683489,113.3825564
23.0683495,113.3825566
23.0683501,113.3825569
23.0683508,113.3825571
23.0683514,113.3825574
23.068352,113.3825577
23.0683526,113.382558
23.0683533,113.3825584
23.0683539,113.3825587
23.0683545,113.3825591
23.0683552,113.3825595
23.0683558,113.3825599
23.0683564,113.3825602
23.068357,113.3825606
23.0683576,113.382561
23.0683581,113.3825614
23.0683587,113.3825618
23.0683593,113.3825622
23.0683598,113.3825627
23.0683604,113.3825631
23.0683609,113.3825636
23.0683615,113.382564
23.068362,113.3825645
23.0683626,113.382565
23.0683631,113.3825655
23.0683636,113.382566
23.0683641,113.3825665
23.0683647,113.3825671
23.0683652,113.3825677
23.0683657,113.3825683
23.0683662,113.3825689
23.0683667,113.3825695
23.0683672,113.3825701
23.0683677,113.3825708
23.0683681,113.3825714
23.0683686,113.3825721
23.0683691,113.3825727
23.0683695,113.3825734
23.06837,113.3825741
23.0683704,113.3825748
23.0683708,113.3825755
23.0683713,113.3825762
23.0683717,113.382577
23.0683721,113.3825777
23.0683725,113.3825785
23.0683728,113.3825793
23.0683732,113.3825801
23.0683736,113.3825809
23.0683739,113.3825818
23.0683743,113.3825826
23.0683746,113.3825835
23.0683749,113.3825844
23.0683752,113.3825852
23.0683755,113.3825861
23.0683758,113.382587
23.068376,113.3825879
23.0683763,113.3825887
23.0683765,113.3825896
23.0683767,113.3825905
23.0683769,113.3825914
23.068377,113.3825923
23.0683772,113.3825932
23.0683773,113.3825941
23.0683774,113.382595
23.0683775,113.3825958
23.0683776,113.3825967
23.0683777,113.3825976
23.0683777,113.3825985
23.0683778,113.3825994
23.0683778,113.3826003
23.0683778,113.3826011
23.0683777,113.382602
23.0683777,113.3826028
23.0683777,113.3826036
23.0683776,113.3826044
23.0683776,113.3826052
23.0683775,113.382606
23.0683774,113.3826067
23.0683773,113.3826075
23.0683772,113.3826083
23.0683771,113.382609
23.068377,113.3826098
23.0683768,113.3826105
23.0683767,113.3826112
23.0683765,113.382612
23.0683763,113.3826127
23.0683761,113.3826134
23.0683759,113.3826142
23.0683757,113.3826149
23.0683755,113.3826157
23.0683752,113.3826164
23.068375,113.3826172
23.0683747,113.3826179
23.0683744,113.3826185
23.0683741,113.3826192
23.0683738,113.3826199
23.0683735,113.3826206
23.0683732,113.3826212
23.0683728,113.3826219
23.0683725,113.3826225
23.0683721,113.3826232
23.0683717,113.3826238
23.0683714,113.3826244
23.0683709,113.382625
23.0683705,113.3826256
23.0683701,113.3826262
23.0683696,113.3826268
23.0683692,113.3826274
23.0683687,113.3826281
23.0683682,113.3826287
23.0683677,113.3826293
23.0683671,113.3826298
23.0683666,113.3826304
23.0683661,113.3826309
23.0683656,113.3826314
23.068365,113.3826318
23.0683645,113.3826323
23.0683639,113.3826328
23.0683633,113.3826332
23.0683627,113.3826336
23.0683621,113.382634
23.0683615,113.3826344
23.0683609,113.3826348
23.0683603,113.3826351
23.0683597,113.3826355
23.0683591,113.3826358
23.0683584,113.3826361
23.0683577,113.3826364
23.068357,113.3826366
23.0683563,113.3826369
23.0683556,113.3826372
23.0683549,113.3826374
23.0683543,113.3826376
23.0683536,113.3826378
23.0683529,113.3826379
23.0683523,113.3826381
23.0683516,113.3826382
23.0683509,113.3826383
23.0683503,113.3826384
23.0683496,113.3826385
23.0683489,113.3826385
23.0683482,113.3826386
23.0683476,113.3826386
23.0683469,113.3826386
23.0683462,113.3826386
23.0683456,113.3826386
23.0683449,113.3826385
23.0683441,113.3826384
23.0683434,113.3826383
23.0683427,113.3826382
23.068342,113.382638
23.0683413,113.3826379
23.0683407,113.3826377
23.06834,113.3826376
23.0683394,113.3826374
23.0683388,113.3826372
23.0683383,113.382637
23.0683377,113.3826368
23.0683372,113.3826366
23.0683366,113.3826364
23.0683361,113.3826362
23.0683356,113.382636
23.0683351,113.3826358
23.0683346,113.3826356
23.0683341,113.3826354
23.0683337,113.3826352
23.0683332,113.3826349
23.0683327,113.3826346
23.0683321,113.3826343
23.0683316,113.382634
23.0683311,113.3826337
23.0683306,113.3826334
23.0683302,113.3826331
23.0683298,113.3826329
23.0683294,113.3826326
23.0683289,113.3826323
23.0683285,113.382632
23.0683281,113.3826317
23.0683277,113.3826314
23.0683273,113.382631
23.0683269,113.3826307
23.0683265,113.3826304
23.0683261,113.3826301
23.0683257,113.3826298
23.0683254,113.3826294
23.068325,113.3826291
23.0683246,113.3826288
23.0683242,113.3826284
23.0683238,113.3826279
23.0683234,113.3826275
23.0683231,113.3826271
23.0683227,113.3826267
23.0683224,113.3826263
23.0683221,113.382626
23.0683218,113.3826256
23.0683215,113.3826253
23.0683212,113.3826249
23.0683209,113.3826246
23.0683206,113.3826242
23.0683204,113.3826239
23.0683201,113.3826235
23.0683198,113.3826232
23.0683195,113.3826229
23.0683193,113.3826225
23.068319,113.3826222
23.0683187,113.3826218
23.0683185,113.3826215
23.0683183,113.382621
23.0683181,113.3826205
23.0683179,113.3826201
23.0683178,113.3826196
23.0683176,113.3826191
23.0683173,113.3826188
23.0683171,113.3826184
23.0683169,113.382618
23.0683167,113.3826176
23.0683165,113.3826173
23.0683162,113.3826169
23.068316,113.3826165
23.0683158,113.3826161
23.0683156,113.3826157
23.0683154,113.3826153
23.0683152,113.382615
23.068315,113.3826146
23.0683148,113.3826142
23.0683146,113.3826138
23.0683144,113.3826133
23.0683143,113.3826128
23.0683142,113.3826122
23.0683141,113.3826116
23.0683139,113.3826111
23.0683138,113.3826106
23.0683136,113.3826101
23.0683135,113.3826097
23.0683133,113.3826092
23.0683131,113.3826087
23.068313,113.3826083
23.0683128,113.3826078
23.0683126,113.3826073
23.0683125,113.3826068
23.0683123,113.3826064
23.0683122,113.3826059
23.068312,113.3826054
23.0683119,113.3826049
23.0683117,113.3826044
23.0683116,113.3826039
23.0683115,113.3826034
23.0683114,113.3826028
23.0683113,113.3826021
23.0683113,113.3826015
23.0683112,113.3826008
23.0683111,113.3826002
23.068311,113.3825997
23.0683109,113.3825992
23.0683108,113.3825987
23.0683107,113.3825982
23.0683105,113.3825977
23.0683104,113.3825971
23.0683103,113.3825966
23.0683102,113.3825961
23.0683101,113.3825955
23.06831,113.382595
23.0683099,113.3825945
23.0683098,113.3825939
23.0683097,113.3825934
23.0683096,113.3825928
23.0683096,113.3825923
23.0683095,113.3825916
23.0683094,113.382591
23.0683094,113.3825904
23.0683093,113.3825897
23.0683093,113.3825891
23.0683092,113.3825886
23.0683092,113.382588
23.0683091,113.3825875
23.068309,113.382587
23.068309,113.3825864
23.0683089,113.3825859
23.0683088,113.3825854
23.0683088,113.3825849
23.0683087,113.3825844
23.0683087,113.3825839
23.0683086,113.3825833
23.0683086,113.3825828
23.0683085,113.3825823
23.0683085,113.3825818
23.0683085,113.3825813
23.0683085,113.3825808
23.0683085,113.3825802
23.0683085,113.3825797
23.0683085,113.3825791
23.0683085,113.3825785
23.0683085,113.3825779
23.0683085,113.3825774
23.0683085,113.3825768
23.0683085,113.3825762
23.0683085,113.3825756
23.0683085,113.382575
23.0683085,113.3825743
23.0683084,113.3825737
23.0683084,113.3825731
23.0683084,113.3825725
23.0683084,113.3825718
23.0683083,113.3825712
23.0683083,113.3825706
23.0683083,113.38257
23.0683082,113.3825693
23.0683083,113.3825687
23.0683083,113.3825681
23.0683083,113.3825675
23.0683083,113.3825668
23.0683082,113.3825662
23.0683082,113.3825656
23.0683081,113.382565
23.068308,113.3825644
23.0683079,113.3825638
23.0683078,113.3825632
23.0683077,113.3825626
23.0683076,113.382562
23.0683075,113.3825614
23.0683073,113.3825608
23.0683072,113.3825602
23.0683071,113.3825596
23.0683069,113.382559
23.0683068,113.3825584
23.0683066,113.3825578
23.0683065,113.3825572
23.0683064,113.3825566
23.0683063,113.382556
23.0683061,113.3825554
23.068306,113.3825547
23.0683059,113.3825541
23.0683056,113.3825536
23.0683054,113.382553
23.0683052,113.3825525
23.0683049,113.3825519
23.0683047,113.3825514
23.0683044,113.3825508
23.0683042,113.3825503
23.0683039,113.3825497
23.0683036,113.3825492
23.0683033,113.3825487
23.068303,113.3825481
23.0683026,113.3825476
23.0683023,113.3825471
23.0683019,113.3825466
23.0683016,113.3825461
23.0683014,113.3825455
23.0683011,113.3825449
23.0683008,113.3825444
23.0683006,113.3825438
23.0683002,113.3825433
23.0682998,113.3825428
23.0682994,113.3825424
23.068299,113.3825419
23.0682986,113.3825414
23.0682981,113.382541
23.0682977,113.3825405
23.0682973,113.3825401
23.0682968,113.3825397
23.0682963,113.3825393
23.0682959,113.3825389
23.0682954,113.3825385
23.0682949,113.3825381
23.0682944,113.3825377
23.0682939,113.3825374
23.0682935,113.382537
23.068293,113.3825365
23.0682925,113.3825361
23.068292,113.3825357
23.0682914,113.3825353
23.0682909,113.3825349
23.0682903,113.3825346
23.0682897,113.3825344
23.0682891,113.3825341
23.0682885,113.3825338
23.0682879,113.3825335
23.0682872,113.3825333
23.0682866,113.382533
23.0682859,113.3825327
23.0682853,113.3825325
23.0682847,113.3825322
23.068284,113.382532
23.0682833,113.3825317
23.0682827,113.3825315
23.068282,113.3825312
23.0682814,113.3825309
23.0682806,113.3825306
23.0682799,113.3825302
23.0682792,113.3825299
23.0682785,113.3825296
23.0682778,113.3825293
23.0682771,113.382529
23.0682765,113.3825288
23.0682758,113.3825286
23.0682751,113.3825283
23.0682744,113.3825281
23.0682737,113.3825279
23.0682731,113.3825276
23.0682724,113.3825274
23.0682717,113.3825272
23.068271,113.382527
23.0682704,113.3825267
23.0682697,113.3825265
23.068269,113.3825263
23.0682684,113.3825261
23.0682677,113.3825259
23.068267,113.3825256
23.0682663,113.3825254
23.0682656,113.3825252
23.0682649,113.3825249
23.0682642,113.3825247
23.0682636,113.3825245
23.068263,113.3825243
23.0682624,113.3825241
23.0682618,113.3825239
23.0682612,113.3825237
23.0682606,113.3825235
23.06826,113.3825233
23.0682594,113.3825231
23.0682588,113.3825229
23.0682583,113.3825227
23.0682577,113.3825225
23.0682571,113.3825223
23.0682566,113.3825222
23.068256,113.382522
23.0682554,113.3825218
23.0682548,113.3825216
23.0682542,113.3825215
23.0682535,113.3825213
23.0682529,113.3825212
23.0682522,113.382521
23.0682516,113.3825208
23.068251,113.3825206
23.0682504,113.3825204
23.0682497,113.3825202
23.0682491,113.38252
23.0682484,113.3825198
23.0682478,113.3825196
23.0682471,113.3825194
23.0682465,113.3825191
23.0682458,113.3825189
23.0682452,113.3825187
23.0682445,113.3825185
23.0682439,113.3825183
23.0682432,113.382518
23.0682426,113.3825178
23.068242,113.3825176
23.0682413,113.3825173
23.0682407,113.3825171
23.0682401,113.3825169
23.0682395,113.3825166
23.0682389,113.3825163
23.0682383,113.3825161
23.0682377,113.3825158
23.0682371,113.3825155
23.0682365,113.3825153
23.0682359,113.382515
23.0682354,113.3825147
23.0682348,113.3825144
23.0682342,113.3825141
23.0682336,113.3825138
23.0682331,113.3825135
23.0682325,113.3825131
23.0682319,113.3825128
23.0682314,113.3825125
23.0682308,113.3825121
23.0682303,113.3825118
23.0682299,113.3825115
23.0682294,113.3825112
23.0682289,113.3825109
23.0682284,113.3825106
23.0682279,113.3825102
23.0682274,113.3825098
23.0682269,113.3825094
23.0682264,113.3825089
23.0682259,113.3825085
23.0682254,113.3825081
23.0682249,113.3825076
23.0682244,113.3825072
23.068224,113.3825067
23.0682235,113.3825063
23.068223,113.3825058
23.0682226,113.3825054
23.0682221,113.3825049
23.0682216,113.3825044
23.0682212,113.382504
23.0682207,113.3825035
23.0682202,113.3825031
23.0682197,113.3825027
23.0682192,113.3825022
23.0682187,113.3825017
23.0682183,113.3825013
23.0682179,113.3825007
23.0682175,113.3825002
23.0682171,113.3824997
23.0682167,113.3824992
23.0682163,113.3824987
23.0682159,113.3824982
23.0682155,113.3824977
23.0682151,113.3824972
23.0682148,113.3824967
23.0682144,113.3824962
23.068214,113.3824957
23.0682137,113.3824952
23.0682133,113.3824947
23.068213,113.3824942
23.0682126,113.3824938
23.0682122,113.3824934
23.0682119,113.382493
23.0682115,113.3824926
23.0682112,113.3824922
23.0682109,113.3824917
23.0682106,113.3824912
23.0682102,113.3824907
23.0682099,113.3824902
23.0682096,113.3824897
23.0682093,113.3824892
23.068209,113.3824887
23.0682087,113.3824882
23.0682084,113.3824876
23.0682081,113.3824871
23.0682079,113.3824866
23.0682076,113.3824861
23.0682073,113.3824855
23.068207,113.382485
23.0682068,113.3824845
23.0682066,113.382484
23.0682065,113.3824835
23.0682063,113.382483
23.0682061,113.3824824
23.0682059,113.3824819
23.0682057,113.3824814
23.0682055,113.3824808
23.0682052,113.3824803
23.068205,113.3824797
23.0682048,113.3824792
23.0682046,113.3824786
23.0682044,113.3824781
23.0682042,113.3824775
23.068204,113.3824769
23.0682038,113.3824764
23.0682036,113.3824758
23.0682034,113.3824753
23.0682032,113.3824747
23.068203,113.3824741
23.0682028,113.3824736
23.0682027,113.382473
23.0682026,113.3824724
23.0682025,113.3824718
23.0682025,113.3824712
23.0682023,113.3824706
23.0682022,113.38247
23.068202,113.3824695
23.0682019,113.3824689
23.0682017,113.3824683
23.0682016,113.3824678
23.0682014,113.3824672
23.0682013,113.3824667
23.0682012,113.3824661
23.068201,113.3824655
23.0682009,113.3824649
23.0682008,113.3824643
23.0682006,113.3824637
23.0682005,113.3824631
23.0682004,113.3824625
23.0682003,113.3824619
23.0682003,113.3824612
23.0682002,113.3824605
23.0682002,113.3824598
23.0682002,113.3824591
23.0682001,113.3824584
23.0682,113.3824578
23.0681999,113.3824571
23.0681998,113.3824565
23.0681996,113.3824559
23.0681995,113.3824552
23.0681994,113.3824546
23.0681993,113.382454
23.0681991,113.3824533
23.068199,113.3824527
23.0681989,113.3824521
23.0681988,113.3824515
23.0681986,113.3824509
23.0681985,113.3824502
23.0681983,113.3824496
23.0681982,113.382449
23.0681982,113.3824484
23.0681981,113.3824478
23.0681981,113.3824472
23.0681981,113.3824465
23.068198,113.3824459
23.0681978,113.3824453
23.0681977,113.3824447
23.0681975,113.3824441
23.0681974,113.3824435
23.0681972,113.3824429
23.068197,113.3824423
23.0681969,113.3824417
23.0681967,113.382441
23.0681965,113.3824404
23.0681963,113.3824398
23.0681961,113.3824392
23.0681959,113.3824386
23.0681957,113.382438
23.0681955,113.3824374
23.0681954,113.3824368
23.0681953,113.3824361
23.0681952,113.3824355
23.0681951,113.3824348
23.068195,113.3824341
23.0681948,113.3824335
23.0681946,113.3824329
23.0681944,113.3824323
23.0681941,113.3824317
23.0681939,113.3824311
23.0681936,113.3824305
23.0681934,113.38243
23.0681931,113.3824294
23.0681929,113.3824288
23.0681926,113.3824282
23.0681924,113.3824276
23.0681921,113.3824271
23.0681918,113.3824265
23.0681915,113.3824259
23.0681912,113.3824254
23.068191,113.3824248
23.0681908,113.3824241
23.0681907,113.3824234
23.0681905,113.3824228
23.0681904,113.3824221
23.0681902,113.3824215
23.0681899,113.3824209
23.0681895,113.3824204
23.0681892,113.3824198
23.0681889,113.3824192
23.0681886,113.3824187
23.0681883,113.3824181
23.068188,113.3824176
23.0681876,113.382417
23.0681873,113.3824165
23.0681869,113.382416
23.0681866,113.3824154
23.0681863,113.3824149
23.0681859,113.3824144
23.0681855,113.3824138
23.0681852,113.3824133
23.068185,113.3824126
23.0681848,113.382412
23.0681846,113.3824113
23.0681844,113.3824107
23.0681841,113.3824101
23.0681837,113.3824095
23.0681833,113.382409
23.068183,113.3824085
23.0681826,113.382408
23.0681822,113.3824075
23.0681818,113.382407
23.0681814,113.3824065
23.068181,113.382406
23.0681807,113.3824055
23.0681803,113.382405
23.0681799,113.3824045
23.0681795,113.382404
23.0681791,113.3824035
23.0681787,113.382403
23.0681782,113.3824025
23.0681778,113.382402
23.0681773,113.3824015
23.0681769,113.382401
23.0681764,113.3824005
23.0681759,113.3824
23.0681754,113.3823994
23.0681749,113.3823989
23.0681744,113.3823984
23.0681739,113.3823978
23.0681733,113.3823973
23.0681728,113.3823967
23.0681722,113.3823962
23.0681716,113.3823956
23.0681711,113.382395
23.0681705,113.3823945
23.0681699,113.3823939
23.0681693,113.3823933
23.0681688,113.3823928
23.0681682,113.3823922
23.0681676,113.3823916
23.0681669,113.3823911
